id,profile_uuid,protocol_action,protocol_bean_name,consent_supported
10492,ce9a0360-7a52-420d-9f50-49d0409b6eb6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10493,ce9a0360-7a52-420d-9f50-49d0409b6eb6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10494,ce9a0360-7a52-420d-9f50-49d0409b6eb6,DELETE_CONSENT,hbciDeleteConsent,false
10495,ce9a0360-7a52-420d-9f50-49d0409b6eb6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10504,18bc2600-53b5-4d64-81c9-0b9337902aac,LIST_ACCOUNTS,hbciListAccounts,false
10505,18bc2600-53b5-4d64-81c9-0b9337902aac,LIST_TRANSACTIONS,hbciListTransactions,false
10506,18bc2600-53b5-4d64-81c9-0b9337902aac,AUTHORIZATION,,false
10507,18bc2600-53b5-4d64-81c9-0b9337902aac,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10508,18bc2600-53b5-4d64-81c9-0b9337902aac,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10509,18bc2600-53b5-4d64-81c9-0b9337902aac,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10510,18bc2600-53b5-4d64-81c9-0b9337902aac,DELETE_CONSENT,hbciDeleteConsent,false
10511,18bc2600-53b5-4d64-81c9-0b9337902aac,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10520,b2cb2a1b-ffc6-4669-9143-a10f332077aa,LIST_ACCOUNTS,hbciListAccounts,false
10521,b2cb2a1b-ffc6-4669-9143-a10f332077aa,LIST_TRANSACTIONS,hbciListTransactions,false
10522,b2cb2a1b-ffc6-4669-9143-a10f332077aa,AUTHORIZATION,,false
10523,b2cb2a1b-ffc6-4669-9143-a10f332077aa,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10524,b2cb2a1b-ffc6-4669-9143-a10f332077aa,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10525,b2cb2a1b-ffc6-4669-9143-a10f332077aa,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10526,b2cb2a1b-ffc6-4669-9143-a10f332077aa,DELETE_CONSENT,hbciDeleteConsent,false
10527,b2cb2a1b-ffc6-4669-9143-a10f332077aa,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10536,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,LIST_ACCOUNTS,hbciListAccounts,false
10537,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,LIST_TRANSACTIONS,hbciListTransactions,false
10538,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,AUTHORIZATION,,false
10539,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10540,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10541,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10542,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,DELETE_CONSENT,hbciDeleteConsent,false
10543,b9c6ebf5-6088-4c90-8061-1674d07ce8e3,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10552,2b80139e-f7d3-4887-9188-44674e048bc0,LIST_ACCOUNTS,hbciListAccounts,false
10553,2b80139e-f7d3-4887-9188-44674e048bc0,LIST_TRANSACTIONS,hbciListTransactions,false
10554,2b80139e-f7d3-4887-9188-44674e048bc0,AUTHORIZATION,,false
10555,2b80139e-f7d3-4887-9188-44674e048bc0,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10556,2b80139e-f7d3-4887-9188-44674e048bc0,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10557,2b80139e-f7d3-4887-9188-44674e048bc0,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10558,2b80139e-f7d3-4887-9188-44674e048bc0,DELETE_CONSENT,hbciDeleteConsent,false
10559,2b80139e-f7d3-4887-9188-44674e048bc0,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10568,b823ce89-a437-41f0-b6ea-6b55112893fe,LIST_ACCOUNTS,hbciListAccounts,false
10569,b823ce89-a437-41f0-b6ea-6b55112893fe,LIST_TRANSACTIONS,hbciListTransactions,false
10570,b823ce89-a437-41f0-b6ea-6b55112893fe,AUTHORIZATION,,false
10571,b823ce89-a437-41f0-b6ea-6b55112893fe,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10572,b823ce89-a437-41f0-b6ea-6b55112893fe,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10573,b823ce89-a437-41f0-b6ea-6b55112893fe,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10574,b823ce89-a437-41f0-b6ea-6b55112893fe,DELETE_CONSENT,hbciDeleteConsent,false
10575,b823ce89-a437-41f0-b6ea-6b55112893fe,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10584,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,LIST_ACCOUNTS,hbciListAccounts,false
10585,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,LIST_TRANSACTIONS,hbciListTransactions,false
10586,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,AUTHORIZATION,,false
10587,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10588,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10589,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10590,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,DELETE_CONSENT,hbciDeleteConsent,false
10591,dbabe7eb-5cb9-4db9-8bb6-87782e9cbdf7,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10600,85c23644-0d8f-47e7-9756-9ba32de5c960,LIST_ACCOUNTS,hbciListAccounts,false
10601,85c23644-0d8f-47e7-9756-9ba32de5c960,LIST_TRANSACTIONS,hbciListTransactions,false
10602,85c23644-0d8f-47e7-9756-9ba32de5c960,AUTHORIZATION,,false
10603,85c23644-0d8f-47e7-9756-9ba32de5c960,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10604,85c23644-0d8f-47e7-9756-9ba32de5c960,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10605,85c23644-0d8f-47e7-9756-9ba32de5c960,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10606,85c23644-0d8f-47e7-9756-9ba32de5c960,DELETE_CONSENT,hbciDeleteConsent,false
10607,85c23644-0d8f-47e7-9756-9ba32de5c960,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10616,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,LIST_ACCOUNTS,hbciListAccounts,false
10617,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,LIST_TRANSACTIONS,hbciListTransactions,false
10618,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,AUTHORIZATION,,false
10619,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10620,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10621,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10622,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,DELETE_CONSENT,hbciDeleteConsent,false
10623,1cd7d644-9c79-4c8f-ab30-a18976ec7ec6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10632,149e49f2-7987-445e-82d8-7295d396bf95,LIST_ACCOUNTS,hbciListAccounts,false
10633,149e49f2-7987-445e-82d8-7295d396bf95,LIST_TRANSACTIONS,hbciListTransactions,false
10634,149e49f2-7987-445e-82d8-7295d396bf95,AUTHORIZATION,,false
10635,149e49f2-7987-445e-82d8-7295d396bf95,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10636,149e49f2-7987-445e-82d8-7295d396bf95,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10637,149e49f2-7987-445e-82d8-7295d396bf95,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10638,149e49f2-7987-445e-82d8-7295d396bf95,DELETE_CONSENT,hbciDeleteConsent,false
10639,149e49f2-7987-445e-82d8-7295d396bf95,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10648,56f5daad-d96d-47c4-880e-87e11adb26a4,LIST_ACCOUNTS,hbciListAccounts,false
10649,56f5daad-d96d-47c4-880e-87e11adb26a4,LIST_TRANSACTIONS,hbciListTransactions,false
10650,56f5daad-d96d-47c4-880e-87e11adb26a4,AUTHORIZATION,,false
10651,56f5daad-d96d-47c4-880e-87e11adb26a4,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10652,56f5daad-d96d-47c4-880e-87e11adb26a4,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10653,56f5daad-d96d-47c4-880e-87e11adb26a4,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10654,56f5daad-d96d-47c4-880e-87e11adb26a4,DELETE_CONSENT,hbciDeleteConsent,false
10655,56f5daad-d96d-47c4-880e-87e11adb26a4,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10664,aeb7e116-b004-4bcf-b725-64d01d8bcada,LIST_ACCOUNTS,hbciListAccounts,false
10665,aeb7e116-b004-4bcf-b725-64d01d8bcada,LIST_TRANSACTIONS,hbciListTransactions,false
10666,aeb7e116-b004-4bcf-b725-64d01d8bcada,AUTHORIZATION,,false
10667,aeb7e116-b004-4bcf-b725-64d01d8bcada,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10668,aeb7e116-b004-4bcf-b725-64d01d8bcada,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10669,aeb7e116-b004-4bcf-b725-64d01d8bcada,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10670,aeb7e116-b004-4bcf-b725-64d01d8bcada,DELETE_CONSENT,hbciDeleteConsent,false
10671,aeb7e116-b004-4bcf-b725-64d01d8bcada,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10680,3fd03478-a110-4407-a938-6daaa99dd9b2,LIST_ACCOUNTS,hbciListAccounts,false
10681,3fd03478-a110-4407-a938-6daaa99dd9b2,LIST_TRANSACTIONS,hbciListTransactions,false
10682,3fd03478-a110-4407-a938-6daaa99dd9b2,AUTHORIZATION,,false
10683,3fd03478-a110-4407-a938-6daaa99dd9b2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10684,3fd03478-a110-4407-a938-6daaa99dd9b2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10685,3fd03478-a110-4407-a938-6daaa99dd9b2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10686,3fd03478-a110-4407-a938-6daaa99dd9b2,DELETE_CONSENT,hbciDeleteConsent,false
10687,3fd03478-a110-4407-a938-6daaa99dd9b2,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10696,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,LIST_ACCOUNTS,hbciListAccounts,false
10697,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,LIST_TRANSACTIONS,hbciListTransactions,false
10698,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,AUTHORIZATION,,false
10699,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10700,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10701,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10702,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,DELETE_CONSENT,hbciDeleteConsent,false
10703,ebd6c0ec-bae3-4dd5-848c-b522ef3913a8,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10712,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,LIST_ACCOUNTS,hbciListAccounts,false
10713,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,LIST_TRANSACTIONS,hbciListTransactions,false
10714,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,AUTHORIZATION,,false
10715,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10716,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10717,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10718,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,DELETE_CONSENT,hbciDeleteConsent,false
10719,4353053b-4819-47a0-a3e1-4eb0a8b8b3c6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10728,7bb0a6a7-5553-4065-9112-fd75561a4d01,LIST_ACCOUNTS,hbciListAccounts,false
10729,7bb0a6a7-5553-4065-9112-fd75561a4d01,LIST_TRANSACTIONS,hbciListTransactions,false
10730,7bb0a6a7-5553-4065-9112-fd75561a4d01,AUTHORIZATION,,false
10731,7bb0a6a7-5553-4065-9112-fd75561a4d01,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10732,7bb0a6a7-5553-4065-9112-fd75561a4d01,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10733,7bb0a6a7-5553-4065-9112-fd75561a4d01,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10734,7bb0a6a7-5553-4065-9112-fd75561a4d01,DELETE_CONSENT,hbciDeleteConsent,false
10735,7bb0a6a7-5553-4065-9112-fd75561a4d01,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10744,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,LIST_ACCOUNTS,hbciListAccounts,false
10745,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,LIST_TRANSACTIONS,hbciListTransactions,false
10746,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,AUTHORIZATION,,false
10747,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10748,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10749,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10750,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,DELETE_CONSENT,hbciDeleteConsent,false
10751,3998a2dc-b9e6-45df-9be0-2e39e44a41a7,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10760,6d0e07ca-eece-44bd-80be-35e170a2c7b8,LIST_ACCOUNTS,hbciListAccounts,false
10761,6d0e07ca-eece-44bd-80be-35e170a2c7b8,LIST_TRANSACTIONS,hbciListTransactions,false
10762,6d0e07ca-eece-44bd-80be-35e170a2c7b8,AUTHORIZATION,,false
10763,6d0e07ca-eece-44bd-80be-35e170a2c7b8,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10764,6d0e07ca-eece-44bd-80be-35e170a2c7b8,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10765,6d0e07ca-eece-44bd-80be-35e170a2c7b8,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10766,6d0e07ca-eece-44bd-80be-35e170a2c7b8,DELETE_CONSENT,hbciDeleteConsent,false
10767,6d0e07ca-eece-44bd-80be-35e170a2c7b8,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10776,9c9e2680-9192-48d8-bce3-277c56468c95,LIST_ACCOUNTS,hbciListAccounts,false
10777,9c9e2680-9192-48d8-bce3-277c56468c95,LIST_TRANSACTIONS,hbciListTransactions,false
10778,9c9e2680-9192-48d8-bce3-277c56468c95,AUTHORIZATION,,false
10779,9c9e2680-9192-48d8-bce3-277c56468c95,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10780,9c9e2680-9192-48d8-bce3-277c56468c95,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10781,9c9e2680-9192-48d8-bce3-277c56468c95,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10782,9c9e2680-9192-48d8-bce3-277c56468c95,DELETE_CONSENT,hbciDeleteConsent,false
10783,9c9e2680-9192-48d8-bce3-277c56468c95,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10792,4f013712-a219-4b91-833a-2b0524a85331,LIST_ACCOUNTS,hbciListAccounts,false
10793,4f013712-a219-4b91-833a-2b0524a85331,LIST_TRANSACTIONS,hbciListTransactions,false
10794,4f013712-a219-4b91-833a-2b0524a85331,AUTHORIZATION,,false
10795,4f013712-a219-4b91-833a-2b0524a85331,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10796,4f013712-a219-4b91-833a-2b0524a85331,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10797,4f013712-a219-4b91-833a-2b0524a85331,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10798,4f013712-a219-4b91-833a-2b0524a85331,DELETE_CONSENT,hbciDeleteConsent,false
10799,4f013712-a219-4b91-833a-2b0524a85331,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10808,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,LIST_ACCOUNTS,hbciListAccounts,false
10809,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,LIST_TRANSACTIONS,hbciListTransactions,false
10810,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,AUTHORIZATION,,false
10811,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10812,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10813,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10814,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,DELETE_CONSENT,hbciDeleteConsent,false
10815,3a862cdd-8f97-4dea-ad0c-ff8adb879f2b,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10824,bc602c1a-e271-456c-8617-abaaa02799fb,LIST_ACCOUNTS,hbciListAccounts,false
10825,bc602c1a-e271-456c-8617-abaaa02799fb,LIST_TRANSACTIONS,hbciListTransactions,false
10826,bc602c1a-e271-456c-8617-abaaa02799fb,AUTHORIZATION,,false
10827,bc602c1a-e271-456c-8617-abaaa02799fb,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10828,bc602c1a-e271-456c-8617-abaaa02799fb,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10829,bc602c1a-e271-456c-8617-abaaa02799fb,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10830,bc602c1a-e271-456c-8617-abaaa02799fb,DELETE_CONSENT,hbciDeleteConsent,false
10831,bc602c1a-e271-456c-8617-abaaa02799fb,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10840,9497443f-29d9-48fb-9c28-9b9b62490942,LIST_ACCOUNTS,hbciListAccounts,false
10841,9497443f-29d9-48fb-9c28-9b9b62490942,LIST_TRANSACTIONS,hbciListTransactions,false
10842,9497443f-29d9-48fb-9c28-9b9b62490942,AUTHORIZATION,,false
10843,9497443f-29d9-48fb-9c28-9b9b62490942,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10844,9497443f-29d9-48fb-9c28-9b9b62490942,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10845,9497443f-29d9-48fb-9c28-9b9b62490942,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10846,9497443f-29d9-48fb-9c28-9b9b62490942,DELETE_CONSENT,hbciDeleteConsent,false
10847,9497443f-29d9-48fb-9c28-9b9b62490942,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10856,634d058a-b85a-4420-b396-02b4988a2b41,LIST_ACCOUNTS,hbciListAccounts,false
10857,634d058a-b85a-4420-b396-02b4988a2b41,LIST_TRANSACTIONS,hbciListTransactions,false
10858,634d058a-b85a-4420-b396-02b4988a2b41,AUTHORIZATION,,false
10859,634d058a-b85a-4420-b396-02b4988a2b41,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10860,634d058a-b85a-4420-b396-02b4988a2b41,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10861,634d058a-b85a-4420-b396-02b4988a2b41,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10862,634d058a-b85a-4420-b396-02b4988a2b41,DELETE_CONSENT,hbciDeleteConsent,false
10863,634d058a-b85a-4420-b396-02b4988a2b41,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10872,e709781e-5114-4773-aca6-a9cd47fe1208,LIST_ACCOUNTS,hbciListAccounts,false
10873,e709781e-5114-4773-aca6-a9cd47fe1208,LIST_TRANSACTIONS,hbciListTransactions,false
10874,e709781e-5114-4773-aca6-a9cd47fe1208,AUTHORIZATION,,false
10875,e709781e-5114-4773-aca6-a9cd47fe1208,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10876,e709781e-5114-4773-aca6-a9cd47fe1208,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10877,e709781e-5114-4773-aca6-a9cd47fe1208,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10878,e709781e-5114-4773-aca6-a9cd47fe1208,DELETE_CONSENT,hbciDeleteConsent,false
10879,e709781e-5114-4773-aca6-a9cd47fe1208,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10888,097893f2-95d4-44df-ba0a-329f24f17539,LIST_ACCOUNTS,hbciListAccounts,false
10889,097893f2-95d4-44df-ba0a-329f24f17539,LIST_TRANSACTIONS,hbciListTransactions,false
10890,097893f2-95d4-44df-ba0a-329f24f17539,AUTHORIZATION,,false
10891,097893f2-95d4-44df-ba0a-329f24f17539,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10892,097893f2-95d4-44df-ba0a-329f24f17539,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10893,097893f2-95d4-44df-ba0a-329f24f17539,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10894,097893f2-95d4-44df-ba0a-329f24f17539,DELETE_CONSENT,hbciDeleteConsent,false
10895,097893f2-95d4-44df-ba0a-329f24f17539,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10904,4afbe0c9-4650-4214-bd2d-e3f718bee21f,LIST_ACCOUNTS,hbciListAccounts,false
10905,4afbe0c9-4650-4214-bd2d-e3f718bee21f,LIST_TRANSACTIONS,hbciListTransactions,false
10906,4afbe0c9-4650-4214-bd2d-e3f718bee21f,AUTHORIZATION,,false
10907,4afbe0c9-4650-4214-bd2d-e3f718bee21f,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10908,4afbe0c9-4650-4214-bd2d-e3f718bee21f,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10909,4afbe0c9-4650-4214-bd2d-e3f718bee21f,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10910,4afbe0c9-4650-4214-bd2d-e3f718bee21f,DELETE_CONSENT,hbciDeleteConsent,false
10911,4afbe0c9-4650-4214-bd2d-e3f718bee21f,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10920,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,LIST_ACCOUNTS,hbciListAccounts,false
10921,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,LIST_TRANSACTIONS,hbciListTransactions,false
10922,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,AUTHORIZATION,,false
10923,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10924,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10925,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10926,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,DELETE_CONSENT,hbciDeleteConsent,false
10927,775e435d-7ff9-4c9f-9a56-e6d0c0eb9fa8,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10936,4e982ec3-4803-4081-82a5-07a3c38046c2,LIST_ACCOUNTS,hbciListAccounts,false
10937,4e982ec3-4803-4081-82a5-07a3c38046c2,LIST_TRANSACTIONS,hbciListTransactions,false
10938,4e982ec3-4803-4081-82a5-07a3c38046c2,AUTHORIZATION,,false
10939,4e982ec3-4803-4081-82a5-07a3c38046c2,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10940,4e982ec3-4803-4081-82a5-07a3c38046c2,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10941,4e982ec3-4803-4081-82a5-07a3c38046c2,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10942,4e982ec3-4803-4081-82a5-07a3c38046c2,DELETE_CONSENT,hbciDeleteConsent,false
10943,4e982ec3-4803-4081-82a5-07a3c38046c2,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10952,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,LIST_ACCOUNTS,hbciListAccounts,false
10953,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,LIST_TRANSACTIONS,hbciListTransactions,false
10954,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,AUTHORIZATION,,false
10955,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10956,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10957,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10958,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,DELETE_CONSENT,hbciDeleteConsent,false
10959,c5e3d41c-7ebc-4e06-a6b5-f2b259c9c6c6,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10968,289306ec-dfeb-4a14-b64b-c138f777467e,LIST_ACCOUNTS,hbciListAccounts,false
10969,289306ec-dfeb-4a14-b64b-c138f777467e,LIST_TRANSACTIONS,hbciListTransactions,false
10970,289306ec-dfeb-4a14-b64b-c138f777467e,AUTHORIZATION,,false
10971,289306ec-dfeb-4a14-b64b-c138f777467e,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10972,289306ec-dfeb-4a14-b64b-c138f777467e,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
10973,289306ec-dfeb-4a14-b64b-c138f777467e,GET_PAYMENT_STATUS,hbciGetPaymentStatusState,false
10974,289306ec-dfeb-4a14-b64b-c138f777467e,DELETE_CONSENT,hbciDeleteConsent,false
10975,289306ec-dfeb-4a14-b64b-c138f777467e,GET_CONSENT_STATUS,hbciGetConsentStatus,false
10984,be8a7ca0-7cf4-4559-8304-3744ff589889,LIST_ACCOUNTS,hbciListAccounts,false
10985,be8a7ca0-7cf4-4559-8304-3744ff589889,LIST_TRANSACTIONS,hbciListTransactions,false
10986,be8a7ca0-7cf4-4559-8304-3744ff589889,AUTHORIZATION,,false
10987,be8a7ca0-7cf4-4559-8304-3744ff589889,SINGLE_PAYMENT,hbciInitiateSinglePayment,false
10988,be8a7ca0-7cf4-4559-8304-3744ff589889,GET_PAYMENT_INFORMATION,hbciGetPaymentInfoState,false
